,time,text,user_name,user_location,retweet_cnt,favorite_cnt,hashtags,user_mentions,is_retweet
1197,2021-03-05 16:26:46,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/satDaXoLwE,STACYLEE43,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
1198,2021-03-05 16:25:56,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",imbulabula,"Bangkok, Thailand",44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1199,2021-03-05 16:24:07,@Cardiff_ProShop @UnderArmour Looks great that mate,VLGCProShop,Llangollen,0,1,[],"['Cardiff_ProShop', 'UnderArmour']",False
1200,2021-03-05 16:23:42,"@Matty_McCormick @SportsDirectUK @UnderArmour Oh goodness! 

I got a refund in the end as I was told it would take… https://t.co/ioBWmUnjKT",Mrssammoore,,0,1,[],"['Matty_McCormick', 'SportsDirectUK', 'UnderArmour']",False
1201,2021-03-05 16:21:47,@jemelehill @benandjerrys thank you! @nike and @UnderArmour put more pressure on congressional GOP by giving more t… https://t.co/VofVdmUTmS,MrDepressed17,USA as It Falls to QAnon’s BS!,0,0,[],"['jemelehill', 'benandjerrys', 'Nike', 'UnderArmour']",False
1202,2021-03-05 16:15:02,Some of the new @UnderArmour range ready and waiting for you! We can’t wait to welcome everyone back in the coming… https://t.co/plDjHjS0BW,Cardiff_ProShop,Cardiff,3,14,[],['UnderArmour'],False
1203,2021-03-05 16:04:16,"@Mrssammoore @SportsDirectUK Ok... 2 weeks on and I have now received 2 pairs of basketball socks, and today receiv… https://t.co/xEIVmDyEbQ",Matty_McCormick,"Northern Ireland, Belfast",0,0,[],"['Mrssammoore', 'SportsDirectUK']",False
1204,2021-03-05 16:03:57,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",Chesterfield159,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1205,2021-03-05 15:58:33,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",safiraoktvn,+62,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1206,2021-03-05 15:49:36,#gratitude #hiking with my #bellapack #fitnessmotivation #hills #dogs @underarmour #fitnessfriday #woof https://t.co/ZtjVQm4US0,itsNancyLaScala,Farm girl turned Actress.,0,0,"['gratitude', 'hiking', 'bellapack', 'fitnessmotivation', 'hills', 'dogs', 'fitnessfriday', 'woof']",['UnderArmour'],False
1207,2021-03-05 15:48:51,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",laurelineclndra,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1208,2021-03-05 15:40:57,"Offended on behalf of my female basketball playing friends, @UnderArmour this is an awful colorway https://t.co/SJVgc1FeTM",FantasySportsSJ,Everywhere,0,1,[],['UnderArmour'],False
1209,2021-03-05 15:38:34,@UnderArmour My female basketball playing friends complain about the horrendous colorways for women’s Bball shoes..… https://t.co/X3RMKipayc,FantasySportsSJ,Everywhere,0,0,[],['UnderArmour'],False
1210,2021-03-05 15:35:01,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",bulahmelody,velvet room,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1211,2021-03-05 15:33:08,@UnderArmour wore this shirt twice and a seam has already come out? https://t.co/rVfXNIFwCP,flaredog84,,0,0,[],['UnderArmour'],False
1212,2021-03-05 15:28:54,Awesome achievements ladies!! A pair of 💯’s in the history books!!🔥🔥 @UnderArmour #UA https://t.co/Kmmvox4kXT,CustomDesign391,"Hickory, NC",0,4,['UA'],['UnderArmour'],False
1213,2021-03-05 15:27:22,Check out this listing I just added to my #Poshmark closet: Underarmour leggings. Black with blue markings.… https://t.co/dec7Rne4Rn,Shamrock7185,"Brenham, Texas",0,0,['Poshmark'],[],False
1214,2021-03-05 15:26:43,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",zizzz____,,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1215,2021-03-05 15:26:05,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @eznotary #poshmark #fashion #style… https://t.co/7H9LmEp9le,Heather38213086,,0,0,"['poshmark', 'fashion', 'style']","['Poshmarkapp', 'eznotary']",False
1216,2021-03-05 15:23:20,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",salinla18,United States,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1217,2021-03-05 15:20:04,@DacioDiaz @futurechampions @uskidsgolf @OlgaLDiaz7 @CarlosWTHR @UAGolf @UnderArmour @TheTourUA @tgfjuniorgolf Way… https://t.co/6peSfSYIUK,proud2bmadeinnc,North Carolina,0,1,[],"['DacioDiaz', 'futurechampions', 'uskidsgolf', 'OlgaLDiaz7', 'CarlosWTHR', 'UAGolf', 'UnderArmour', 'TheTourUA', 'tgfjuniorgolf']",False
1218,2021-03-05 15:10:44,"RT @beverleygolf: Under Armour Spring/Summer clothing &amp; accessories arrived and ready for the season starting.

@UnderArmour 
@SnaintonGolf…",Pjkjkdhk,From East Kent now East Yorks,4,0,[],"['beverleygolf', 'UnderArmour', 'SnaintonGolf']",True
1219,2021-03-05 15:02:21,"Digital technologies offer many advantages in terms of efficiencies, scale, security, and more. But what if they co… https://t.co/FWQseo1JLt",BusModInc,"USA, Europe, Australia, Taiwan",0,0,[],[],False
1220,2021-03-05 15:01:20,We're so excited to have Under Armour as a new partner on Mogul! Check out their profile here today:… https://t.co/i7VGgWPIpa,onMogul,"New York, NY",0,1,[],[],False
1221,2021-03-05 15:00:23,Look like a knock out 🥊 in a hoodie created for form &amp; function from @UnderArmour Factory Store.  #workout… https://t.co/TSu0K7N4mJ,ColoradoMills,On W. Colfax Ave. in Lakewood,1,1,['workout'],['UnderArmour'],False
1222,2021-03-05 15:00:03,"Calm your mind &amp; get into the flow.

The #UnderArmour Curry Flow 8 'Zen Flow' &amp; 'Wish Flow' are both available now… https://t.co/5VPpMGi5jk",footlockercad,Canada,0,2,['UnderArmour'],[],False
1223,2021-03-05 14:50:02,"RT @psykhekatta: Because I was gonna do it anyway, here’s all 53 #HyunBin x UnderArmour for GQ Korea from Vast’s latest Naver post

https:/…",RiSeRi_82,,17,0,['HyunBin'],['psykhekatta'],True
1224,2021-03-05 14:49:28,"RT @beverleygolf: Under Armour Spring/Summer clothing &amp; accessories arrived and ready for the season starting.

@UnderArmour 
@SnaintonGolf…",SnaintonGolf,Snainton Golf Centre,4,0,[],"['beverleygolf', 'UnderArmour', 'SnaintonGolf']",True
1225,2021-03-05 14:46:56,"RT @psykhekatta: Because I was gonna do it anyway, here’s all 53 #HyunBin x UnderArmour for GQ Korea from Vast’s latest Naver post

https:/…",marJORITy27,"Makati City, National Capital ",17,0,['HyunBin'],['psykhekatta'],True
1226,2021-03-05 14:46:37,"RT @beverleygolf: Under Armour Spring/Summer clothing &amp; accessories arrived and ready for the season starting.

@UnderArmour 
@SnaintonGolf…",paulgibsongolf,"Hornsea, East Yorkshire",4,0,[],"['beverleygolf', 'UnderArmour', 'SnaintonGolf']",True
1227,2021-03-05 14:29:37,Up to 50% Off + Extra 25% Off $75+ on Outlet + More @UnderArmour with #couponcode '25OFF75' https://t.co/ApZx9drwuC… https://t.co/4LEmuN499s,CouponSprite,"New York, NY",0,0,['couponcode'],['UnderArmour'],False
1228,2021-03-05 14:28:38,RT @cbgb89: @adam_stanley @UnderArmour My son has them. It’s amazing how they have made running fun for him. He’s obsessed with all the sta…,snides11,"Waterloo, Ontario",1,0,[],"['cbgb89', 'adam_stanley', 'UnderArmour']",True
1229,2021-03-05 14:27:22,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",MengSelft,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1230,2021-03-05 14:26:57,RT @SneakerScouts: #ad The Under Armour Project Rock 3 'High-Vis Yellow' is now available via @FinishLine for $130! (use code SPRINGKICKINS…,HUsBadGuys,,1,0,['ad'],"['SneakerScouts', 'FinishLine']",True
1231,2021-03-05 14:26:19,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/IjDpINEzKW,ButterflyHestia,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
1232,2021-03-05 14:25:57,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/mwdpwp0D4a,princessipal_1,,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
1233,2021-03-05 14:23:10,"RT @Gu72229363: Our love for Under Armour newest post from Vast Entertainment 🥰
https://t.co/RYx3oJfHjB
#HyunBin #UnderArmour #현빈 https://t…",mimilin116,,4,0,"['HyunBin', 'UnderArmour', '현빈']",['Gu72229363'],True
1234,2021-03-05 14:12:43,"Under Armour Spring/Summer clothing &amp; accessories arrived and ready for the season starting.

@UnderArmour… https://t.co/SIRG58YHC6",beverleygolf,"Beverley, East Yorkshire",4,11,[],['UnderArmour'],False
1235,2021-03-05 14:09:52,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",sometimesafan8,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1236,2021-03-05 14:03:47,@adam_stanley @UnderArmour My son has them. It’s amazing how they have made running fun for him. He’s obsessed with… https://t.co/A9jhF3jVDa,cbgb89,Elmira Ontario,1,1,[],"['adam_stanley', 'UnderArmour']",False
1237,2021-03-05 14:02:33,First UA All America Camp in Miami!! How You Feel!!!WHO CAN I COUNT ON!!! ⚔️⚔️ @bigtimercox @allamericagame… https://t.co/UYQx5yD9iX,BigTimerCox,"New Orleans, LA",0,12,[],"['BigTimerCox', 'AllAmericaGame']",False
1238,2021-03-05 13:59:47,My fave photo from latest batch of UA pics 🔥 What a beautiful man. #HyunBin #underarmour https://t.co/jI2aOAVGJi,JellybeanieH,Citizen of the World,1,3,"['HyunBin', 'underarmour']",[],False
1239,2021-03-05 13:59:03,"RT @psykhekatta: Because I was gonna do it anyway, here’s all 53 #HyunBin x UnderArmour for GQ Korea from Vast’s latest Naver post

https:/…",sawadeeimnida,ongsan,17,0,['HyunBin'],['psykhekatta'],True
1240,2021-03-05 13:54:23,It's FRIDAY! @UnderArmour Kelly Benefits St. Patrick's Day Virtual 5k starts TOMORROW! 🍀 💚 🍀 Visit… https://t.co/DILVjj8Bj5,svdpbaltimore,"2305 N Charles St, Baltimore",0,0,[],['UnderArmour'],False
1241,2021-03-05 13:44:46,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",2hand11,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1242,2021-03-05 13:43:16,@MLHoman @PJCBaseball @UniWatch @UnderArmour @jucoroute @The_Noah_Sharp @_TheJBB Not even a leather hat option. Smh,RolandSDW,,0,0,[],"['MLHoman', 'PJCBaseball', 'UniWatch', 'UnderArmour', 'jucoroute', 'The_Noah_Sharp', '_TheJBB']",False
1243,2021-03-05 13:42:05,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",itsfatimahputri,"Gorontalo, Indonesia",44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1244,2021-03-05 13:40:37,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",angelathompson5,Bedfordshire,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1245,2021-03-05 13:37:39,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",2hand11,,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1246,2021-03-05 13:32:27,RT @dovhoffman: Looking forward to @AMABaltimore’s #AMAinthePM She-Suite Marketing Leadership Panel on 3/16 with local marketing powerhouse…,secuMD,Maryland,2,0,['AMAinthePM'],"['dovhoffman', 'AMABaltimore']",True
1247,2021-03-05 13:32:23,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/tnmoSGqNH7,EuphoricMiracle,California Dreamin',0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
1248,2021-03-05 13:31:46,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/HYzH3J7gW3,javamomscorner,"Woodstock, GA",0,0,"['poshmark', 'fashion', 'style', 'shopmycloset']",['Poshmarkapp'],False
1249,2021-03-05 13:31:37,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Chantay37211679 #poshmark #fashion… https://t.co/sESQyfR6JC,goodbuy257,,0,0,"['poshmark', 'fashion']","['Poshmarkapp', 'Chantay37211679']",False
1250,2021-03-05 13:31:28,Fun drop here from @UnderArmour - its newest HOVR running shoe has Bluetooth built right into it! https://t.co/b7PBWVDHng,adam_stanley,On a Golf Course somewhere,0,11,[],['UnderArmour'],False
1251,2021-03-05 13:27:59,"😍 New BTS photos of Hyun Bin x GQ KOREA x UNDER ARMOUR from @vast.ent | Repost  

Always handsome 😍 

#kimtaepyung… https://t.co/nPSJpt8lm9",WannaJae94,Perak Malaysia,0,1,['kimtaepyung'],['vast'],False
1252,2021-03-05 13:26:50,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",PrincessYelena,In d❤ of Nae Sarang @jephoi23,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1253,2021-03-05 13:26:21,@UnderArmour Hello UA. I’m from India and want to order Project Rock shoes here in India. From where should I order it ??,akash4st,"Ambikapur, Chhattisgarh",0,0,[],['UnderArmour'],False
1254,2021-03-05 13:22:37,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",binjinfanatic,binjin's cafe,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1255,2021-03-05 13:16:12,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",wididia4,,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1256,2021-03-05 13:14:48,Looking forward to @AMABaltimore’s #AMAinthePM She-Suite Marketing Leadership Panel on 3/16 with local marketing po… https://t.co/VNAUwXK5fT,dovhoffman,"Baltimore, MD",2,3,['AMAinthePM'],['AMABaltimore'],False
1257,2021-03-05 13:08:17,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",veexied,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1258,2021-03-05 12:51:25,"RT @Gu72229363: Our love for Under Armour newest post from Vast Entertainment 🥰
https://t.co/RYx3oJfHjB
#HyunBin #UnderArmour #현빈 https://t…",nubiniw,CrashLandingOnYou,4,0,"['HyunBin', 'UnderArmour', '현빈']",['Gu72229363'],True
1259,2021-03-05 12:42:36,"RT @Gu72229363: Our love for Under Armour newest post from Vast Entertainment 🥰
https://t.co/RYx3oJfHjB
#HyunBin #UnderArmour #현빈 https://t…",BerEngin_Binnie,,4,0,"['HyunBin', 'UnderArmour', '현빈']",['Gu72229363'],True
1260,2021-03-05 12:41:32,"Our love for Under Armour newest post from Vast Entertainment 🥰
https://t.co/RYx3oJfHjB
#HyunBin #UnderArmour #현빈 https://t.co/a42cM0QIyo",Gu72229363,대한민국 서울,4,18,"['HyunBin', 'UnderArmour', '현빈']",[],False
1261,2021-03-05 12:38:22,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",annabellefuen18,Republic of the Philippines,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1262,2021-03-05 12:28:25,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",luweixiaonai,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1263,2021-03-05 12:25:40,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",pginny1,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1264,2021-03-05 12:24:28,"😍😍 new BTS photos of Hyun Bin x GQ KOREA x UNDER ARMOUR | Repost @vast.ent 

Always handsome 🤭 

#kimtaepyung #김태평… https://t.co/X9L9qXY6Xs",WannaJae94,Perak Malaysia,0,0,"['kimtaepyung', '김태평']",['vast'],False
1265,2021-03-05 12:19:28,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",zolmo3,"Medan Baru, Indonesia",25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1266,2021-03-05 12:18:26,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",doahaeyou,—hyunbindokyeom♡,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1267,2021-03-05 12:16:42,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",Prim_Panisara,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1268,2021-03-05 12:11:28,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",europa_aurora,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1269,2021-03-05 12:05:58,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",starkbinz,🇭🇳🇪🇦,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1270,2021-03-05 11:59:02,"Check out what I found. Under Armour Face Mask Cover 3 Layer Washable Breathable, Gym Workout Sports
Check It Out H… https://t.co/KpQPN15qiy",FaydeEurope,United Kingdom,5,4,[],[],False
1271,2021-03-05 11:57:10,@UnderArmour How do you edit the progress photos of My fitness pal anyone?,jessicafayhook,Swansea,0,0,[],['UnderArmour'],False
1272,2021-03-05 11:53:51,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",annabellefuen18,Republic of the Philippines,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1273,2021-03-05 11:45:39,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",Peachyejiness,RiRi's House PH,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1274,2021-03-05 11:44:31,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",11100111miracle,🇻🇳,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1275,2021-03-05 11:39:58,"RT @Hutchie1177: ""You miss 100% of the shots you don't take"". - Wayne Gretzky 
So proud of my little man!
@UnderArmour @BauerHockey @Nike…",blassey,"42.344269,-71.069346",3,0,[],"['Hutchie1177', 'UnderArmour', 'BauerHockey', 'Nike']",True
1276,2021-03-05 11:37:27,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",Iris0370430001,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1277,2021-03-05 11:37:19,"RT @psykhekatta: Because I was gonna do it anyway, here’s all 53 #HyunBin x UnderArmour for GQ Korea from Vast’s latest Naver post

https:/…",PrincessYelena,In d❤ of Nae Sarang @jephoi23,17,0,['HyunBin'],['psykhekatta'],True
1278,2021-03-05 11:24:14,"RT @psykhekatta: Because I was gonna do it anyway, here’s all 53 #HyunBin x UnderArmour for GQ Korea from Vast’s latest Naver post

https:/…",earthlyyfairy,,17,0,['HyunBin'],['psykhekatta'],True
1279,2021-03-05 11:22:11,Even dads need to get some gym time! 2AM #workout #gym #UnderArmour #fitafter40 what motivates you? Me it is a fear… https://t.co/jP6IakxGOP,Dadcast2020,Grants Pass Oregon,0,0,"['workout', 'gym', 'UnderArmour', 'fitafter40']",[],False
1280,2021-03-05 11:18:48,"😍😍 new photos of Hyun Bin x GQ KOREA x UNDER ARMOUR | Repost @vast.ent 

Always handsome 🤭 

#kimtaepyung #김태평… https://t.co/IKpGdPzwLU",WannaJae94,Perak Malaysia,0,0,"['kimtaepyung', '김태평']",['vast'],False
1281,2021-03-05 11:18:18,"RT @psykhekatta: Because I was gonna do it anyway, here’s all 53 #HyunBin x UnderArmour for GQ Korea from Vast’s latest Naver post

https:/…",jjangmyeoonn,🇵🇭 / fan account. ,17,0,['HyunBin'],['psykhekatta'],True
1282,2021-03-05 11:16:44,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",justmarielaysho,in the heart of 5SOS,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1283,2021-03-05 11:16:04,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",justmarielaysho,in the heart of 5SOS,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1284,2021-03-05 11:16:02,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",jjangmyeoonn,🇵🇭 / fan account. ,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1285,2021-03-05 11:16:00,"RT @psykhekatta: Because I was gonna do it anyway, here’s all 53 #HyunBin x UnderArmour for GQ Korea from Vast’s latest Naver post

https:/…",sxnyxjxn,PH; he/him,17,0,['HyunBin'],['psykhekatta'],True
1286,2021-03-05 11:09:31,"RT @EdelweissPH_FC: ""Hyun Bin who only breaks through the hearts of fans with a pictorial. "" - Vast Ent

#HyunBin x @UnderArmour

🔗https://…",SamSukChooi,,25,0,['HyunBin'],"['EdelweissPH_FC', 'UnderArmour']",True
1287,2021-03-05 11:03:26,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",fernindy,𝕋𝕙𝕒𝕚&𝕂𝕠𝕣𝕖𝕒&𝕁𝕒𝕡𝕒𝕟,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1288,2021-03-05 10:55:04,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",ambylw,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1289,2021-03-05 10:52:17,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",Lagreta82244868,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1290,2021-03-05 10:49:51,"😍😍 new photos of Hyun Bin x GQ KOREA x UNDER ARMOUR | Repost @vast.ent 

Always handsome 🤭 

#kimtaepyung #김태평… https://t.co/9dlXNdxIES",WannaJae94,Perak Malaysia,0,0,"['kimtaepyung', '김태평']",['vast'],False
1291,2021-03-05 10:41:51,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",wididia4,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1292,2021-03-05 10:41:12,RT @wslam: The work will pay off. @UAbasketball @bella_alarie https://t.co/Kl5E2Y8His https://t.co/g3B5AkUZjW,jenjenfcb1025,,8,0,[],"['wslam', 'UAbasketball', 'bella_alarie']",True
1293,2021-03-05 10:41:06,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",ohitsleaf,,44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1294,2021-03-05 10:34:52,"RT @binjindiary: Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",vrystv,"Bangkok, Thailand",44,0,"['HyunBin', '현빈', 'UnderArmour']",['binjindiary'],True
1295,2021-03-05 10:34:16,"Back at it 🏃‍♀️🥵✅
#running #backatit #feelgood #stayactive #summerbody #underarmour #adidas #myfitness… https://t.co/dBVa3a5M7L",KFitnessCoachin,"York, England",0,0,"['running', 'backatit', 'feelgood', 'stayactive', 'summerbody', 'underarmour', 'adidas', 'myfitness']",[],False
1296,2021-03-05 10:32:24,RT @knxghtdzn: :Curry 8 Golden Flow :: @underarmour #NBATwitter https://t.co/kcCQc3mYCr,_vancini_,Nigeria,5,0,['NBATwitter'],"['knxghtdzn', 'UnderArmour']",True
1297,2021-03-05 10:30:40,"Hyun Bin x Under Armour BTS photos 🔥

Is he really 38? 🔥🙈

#HyunBin #현빈 #UnderArmour https://t.co/qUvj1Ol3HF",binjindiary,,44,254,"['HyunBin', '현빈', 'UnderArmour']",[],False
